X,Y,Z,Red,Green,Blue
412436.84688,4265862.47575,2171.35105,141,109,88
412441.16258,4265863.20629,2171.84807,208,209,203
412436.67778,4265862.49416,2171.27654,88,76,78
412437.54506,4265862.87570,2171.22245,100,85,78
412439.57891,4265863.10521,2171.36966,178,184,182
412437.67151,4265862.92244,2170.94760,65,48,38
412443.36125,4265863.28566,2170.78258,208,209,203
412444.30310,4265863.37525,2170.61535,66,67,62
412439.94893,4265863.13480,2170.59656,183,189,187
412437.50833,4265862.96070,2170.47095,214,217,210
412443.17410,4265863.31407,2170.37843,188,189,181
412442.46559,4265863.25775,2170.25072,219,220,214
412440.10056,4265863.16478,2170.12085,215,216,211
412438.33138,4265862.93976,2170.16229,30,22,20
412438.37209,4265862.96886,2170.15546,30,22,20
412446.75034,4265863.12151,2169.38444,84,72,60
412437.57481,4265862.99661,2169.83152,207,206,201
412445.14486,4265863.46625,2169.05377,191,178,161
412437.26834,4265863.08392,2169.74847,42,32,30
412439.90073,4265863.09491,2169.41424,170,144,119
412443.89279,4265862.79457,2168.94494,65,37,33
412441.78658,4265860.88365,2168.91224,184,177,167
412442.07922,4265860.67757,2168.89022,174,170,161
412441.17902,4265860.98661,2168.89405,177,172,168
412437.95237,4265862.19760,2168.99363,191,181,171
412438.03885,4265862.17041,2168.87531,116,98,94
412436.51224,4265862.72742,2169.10460,238,197,81
412436.95243,4265863.69602,2168.85707,21,17,16
412437.60497,4265861.02454,2168.86907,93,84,55
412437.75631,4265860.71030,2168.86151,71,66,46
412437.40496,4265861.38548,2168.85231,148,138,102
412436.90424,4265862.13293,2168.86198,172,154,114
412437.52717,4265860.59607,2168.89038,150,137,103
412437.72094,4265860.45512,2168.85330,124,104,67
412437.22039,4265860.89202,2168.84172,87,65,42
412436.39284,4265862.28218,2168.85165,158,132,81
412437.20729,4265859.98142,2168.96146,179,156,122
412436.99670,4265861.22090,2168.82314,71,58,39
412436.17415,4265862.30136,2168.87523,145,115,63
412436.69678,4265861.46108,2168.84110,142,124,86
412437.20985,4265860.39918,2168.85078,131,104,57
412437.64475,4265859.55429,2168.84782,141,122,89
412437.49754,4265859.60538,2168.85479,163,148,119
412436.02785,4265862.23175,2168.85850,198,179,136
412435.79981,4265861.82871,2168.92640,219,190,112
412435.85046,4265861.93721,2168.86043,100,66,18
412435.88300,4265861.80574,2168.84741,91,56,0
412436.47572,4265859.79179,2168.85674,135,114,87
412435.81060,4265860.95638,2168.82842,138,119,87
412435.54669,4265861.31729,2168.83781,140,122,86
412435.14605,4265860.44508,2168.92931,156,143,109
412435.53515,4265859.82296,2168.83565,176,161,128
412435.33428,4265859.93855,2168.82429,164,150,121
412434.74727,4265860.46553,2168.81486,113,85,45
412434.94390,4265859.64156,2168.84954,179,163,129
412441.37051,4265862.69789,2172.86641,165,128,101
412441.09793,4265863.35748,2172.89016,89,78,76
412440.00443,4265862.63807,2172.41514,148,110,89
412436.66015,4265862.47032,2171.32660,28,18,17
412438.09059,4265863.00985,2171.23140,74,55,41
412438.35638,4265862.96912,2171.03353,24,20,21
412441.54919,4265863.20287,2169.67938,65,52,44
412439.55387,4265863.08173,2169.65778,53,40,32
412445.86833,4265863.55231,2169.05698,176,159,143
412439.50671,4265863.06817,2169.46782,174,159,138
412443.73830,4265863.27127,2168.88365,161,143,131
412437.67234,4265862.46877,2169.53669,23,12,8
412441.73188,4265860.69013,2168.93569,148,145,140
412439.57281,4265862.32689,2169.01295,150,141,136
412439.40379,4265862.22250,2168.93824,119,108,104
412438.20510,4265861.75187,2168.86366,181,174,168
412438.18140,4265861.71209,2168.80934,162,157,151
412438.12485,4265860.46246,2168.89586,74,63,41
412438.60809,4265860.12366,2168.82991,89,79,52
412436.73129,4265863.91862,2168.79527,145,135,99
412437.43404,4265861.33248,2168.85204,117,102,61
412436.87455,4265861.73626,2168.83528,149,137,99
412436.07814,4265863.05674,2168.83015,89,77,39
412437.22983,4265860.22426,2168.90110,173,154,114
412437.38397,4265860.00468,2168.86581,97,77,44
412436.32114,4265861.10816,2168.83241,102,77,46
412436.96986,4265859.38393,2168.89166,92,75,49
412436.23162,4265860.87195,2168.83493,170,150,115
412435.92613,4265860.81454,2168.83821,156,140,106
412435.55189,4265860.15205,2169.05115,123,104,74
412435.02911,4265861.24351,2168.85246,88,72,46
412436.00979,4265859.47058,2168.85261,162,140,101
412435.33155,4265859.20430,2168.86139,184,165,135
412438.38308,4265862.57191,2171.83474,146,102,73
412443.91118,4265863.13796,2172.37831,119,55,27
412437.81351,4265862.95224,2171.19480,72,50,37
412444.41222,4265863.42991,2171.43633,216,217,211
412446.41388,4265863.61654,2171.47324,97,80,73
412446.63711,4265862.92740,2171.07891,58,57,29
412442.29040,4265863.28556,2170.00755,160,162,159
412446.00727,4265863.56516,2169.42062,160,142,128
412437.62599,4265862.88273,2169.66848,33,20,12
412437.45660,4265862.94699,2169.58129,148,132,117
412437.26966,4265864.19077,2169.44146,45,38,32
412440.66801,4265861.71012,2168.89684,155,148,140
412437.64112,4265862.96300,2169.26756,58,41,33
412439.77092,4265861.79181,2168.88052,126,117,112
412438.88441,4265860.46419,2168.89625,62,61,40
412436.72442,4265862.41862,2169.10564,29,18,16
412438.57098,4265860.37638,2168.90873,138,132,100
412438.52797,4265860.33013,2168.85941,76,69,50
412436.89157,4265863.69581,2168.81833,138,129,88
412436.54071,4265863.93562,2168.81496,159,147,109
412438.31543,4265860.20465,2168.84987,184,172,146
412437.55967,4265861.55509,2168.84458,111,101,66
412437.20462,4265861.52894,2168.85310,55,58,29
412437.58386,4265860.52857,2168.85724,107,87,52
412436.36460,4265861.74359,2168.85982,116,89,59
412436.70186,4265861.26496,2168.83033,90,70,46
412436.57472,4265861.17734,2168.80894,172,150,109
412436.20242,4265861.30224,2168.84650,118,88,52
412436.60099,4265859.58304,2168.89176,127,116,88
412435.91947,4265860.79013,2168.80249,96,77,45
412435.18105,4265861.73991,2168.87214,137,118,85
412436.13244,4265860.13097,2168.84792,102,85,57
412435.56621,4265861.18336,2168.83539,155,140,111
412436.34652,4265859.58770,2168.86412,91,72,42
412435.92503,4265860.43742,2168.83070,84,64,39
412435.65801,4265859.97614,2168.83393,103,77,44
412435.54115,4265860.00485,2168.85054,95,70,40
412435.69206,4265859.19028,2168.85047,123,104,72
412435.22273,4265859.90524,2168.82905,199,184,151
412445.54542,4265862.70751,2171.87028,57,53,54
412437.38868,4265863.02671,2171.07714,85,59,42
412447.20167,4265863.49415,2171.22922,172,161,155
412441.88484,4265863.18967,2170.54091,234,236,231
412445.27424,4265862.13657,2168.80996,168,154,143
412440.61952,4265861.44081,2168.87199,137,128,123
412437.32397,4265861.54644,2168.99915,168,161,151
412437.05462,4265860.17172,2168.90334,85,65,41
412436.94936,4265860.40241,2168.84897,115,86,56
412435.90418,4265861.60346,2168.83227,154,136,100
412436.18075,4265859.45217,2168.86159,142,108,63
412435.16685,4265860.26451,2168.81525,182,166,133
412435.32379,4265859.83359,2168.84320,180,163,135
412434.83429,4265860.53216,2168.82944,126,94,55
412436.71762,4265862.43292,2171.27059,159,109,74
412437.39058,4265862.56496,2171.27942,145,92,60
412446.51597,4265863.60354,2169.66121,77,62,57
412441.47065,4265862.95517,2169.56907,222,203,186
412444.65580,4265861.09450,2168.93797,142,133,124
412438.62816,4265862.31866,2169.01723,177,164,155
412439.01565,4265862.21111,2168.93111,62,56,58
412438.58861,4265862.14027,2168.95016,62,53,54
412436.68230,4265864.00045,2168.86046,16,12,11
412437.44646,4265861.32720,2168.87445,142,130,92
412437.41722,4265860.34473,2168.87300,163,145,107
412436.69536,4265860.92283,2168.85134,159,135,99
412435.30390,4265861.50266,2168.93903,138,118,91
412435.74200,4265859.38435,2168.83927,79,59,32
412435.21647,4265860.35754,2168.81908,128,108,73
412435.74578,4265859.25738,2168.85323,158,139,107
412445.70058,4265863.58607,2169.07372,196,178,158
412437.21344,4265864.06525,2169.46893,44,33,27
412440.34669,4265862.00329,2168.94593,189,180,171
412437.00357,4265860.51476,2168.88676,160,133,88
412435.63570,4265860.93814,2168.84216,81,61,37
412446.75227,4265863.39319,2171.50884,63,25,16
412439.81765,4265860.42407,2168.90775,62,57,37
412438.09047,4265861.43131,2168.82219,181,180,176
412436.44110,4265862.70241,2169.01288,165,134,54
412434.99837,4265859.47405,2168.88043,172,153,120
412444.62557,4265863.41657,2170.46843,99,98,96
412439.39119,4265863.00824,2169.86050,205,206,200
412437.43137,4265863.42386,2169.85829,90,77,68
412437.24722,4265863.70703,2169.66934,47,30,22
412441.25490,4265862.40550,2169.08017,128,113,90
412443.44906,4265861.42943,2168.84248,117,111,79
412440.20488,4265860.28819,2168.87767,70,68,45
412437.55816,4265862.97046,2169.85630,210,211,205
412441.86000,4265863.02132,2172.66872,99,75,63
412437.06416,4265863.78511,2170.02982,82,72,62
412437.07398,4265863.49655,2171.33022,27,18,19
412441.67013,4265863.30715,2172.36749,90,91,93
412442.52140,4265863.39286,2171.68242,204,206,201
412445.67528,4265863.48125,2171.82648,77,32,13
412443.36222,4265863.39224,2170.81595,192,201,200
412440.15614,4265863.16916,2170.61061,136,112,88
412442.06496,4265863.26529,2170.16639,196,201,197
412437.59594,4265863.03403,2170.22688,213,218,212
412443.40434,4265863.34811,2169.06682,150,130,106
412439.39668,4265863.07124,2169.38961,185,156,140
412437.66805,4265862.19011,2169.50023,62,54,52
412440.07456,4265860.34274,2168.99696,101,95,69
412439.07616,4265860.00004,2168.89479,95,88,69
412439.03965,4265859.48946,2168.89498,30,27,18
412438.42467,4265859.77038,2168.90044,159,152,124
412436.55142,4265861.31928,2168.89719,136,119,89
412436.70162,4265860.86478,2168.89619,98,81,51
412437.53999,4265859.62506,2168.91074,129,114,85
412437.62445,4265859.14733,2168.92786,131,115,92
412437.40113,4265859.27160,2168.91696,72,51,20
412436.56377,4265860.00177,2168.92431,96,76,43
412436.94054,4265859.30080,2168.91613,83,68,45
412436.90209,4265858.68275,2168.94340,130,106,72
412436.25233,4265859.00394,2168.94866,118,95,53
412442.77326,4265863.75082,2173.44823,203,212,227
412442.23471,4265862.71021,2173.07704,151,173,197
412443.44975,4265863.33284,2170.78367,203,205,200
412437.52412,4265862.55647,2169.67386,27,12,9
412439.55391,4265863.13551,2169.35440,89,76,67
412443.00179,4265862.96293,2168.88819,74,68,44
412436.55907,4265862.28373,2169.09301,234,199,117
412438.94550,4265860.19893,2168.92582,124,116,93
412438.60315,4265860.28203,2168.91209,120,116,89
412437.12516,4265862.25072,2168.88044,161,146,113
412436.96201,4265861.92187,2168.88985,154,144,109
412437.01320,4265861.47035,2168.89133,60,63,34
412436.71959,4265861.73580,2168.88972,141,125,89
412437.69699,4265860.32488,2168.92015,153,139,104
412437.29134,4265860.82529,2168.89436,73,60,41
412436.91774,4265860.94272,2168.89667,77,59,35
412436.03873,4265861.81446,2168.88465,94,75,43
412435.80979,4265861.50511,2168.92838,109,78,34
412435.96507,4265861.21481,2168.87337,170,150,113
412436.94948,4265859.46853,2168.91559,158,144,117
412437.02193,4265859.17291,2168.94109,62,49,33
412436.12278,4265859.26940,2168.93403,143,121,80
412436.00099,4265858.71240,2168.95711,168,152,118
412444.01087,4265863.21397,2172.37212,81,35,19
412441.55133,4265863.32876,2171.57298,213,215,212
412444.02843,4265863.35583,2169.48120,122,112,103
412437.82613,4265862.96416,2169.84099,94,77,59
412441.31755,4265863.19138,2169.51546,172,165,155
412436.56876,4265862.61989,2169.13275,188,144,55
412439.13041,4265859.70528,2168.92536,118,112,88
412437.06379,4265859.42621,2168.94696,83,68,49
412436.98637,4265859.07190,2168.94497,137,118,86
412436.31487,4265859.88563,2168.90123,80,59,40
412435.52778,4265860.65039,2168.93793,82,66,43
412435.51278,4265858.76712,2168.96769,157,141,108
412440.78868,4265863.28727,2170.36122,202,198,186
412437.43949,4265862.92815,2169.18001,41,27,24
412437.63586,4265861.93785,2168.98557,56,52,53
412436.35315,4265862.47238,2168.95039,37,23,10
412438.43861,4265859.79704,2168.92036,124,115,86
412436.88205,4265859.08923,2168.89749,151,137,108
412439.81221,4265863.15291,2171.43829,160,162,161
412439.64876,4265862.19596,2168.91283,124,119,116
412438.81209,4265859.92758,2168.90977,42,39,32
412437.76325,4265860.92331,2168.81234,59,53,37
412435.41313,4265860.62218,2168.92016,141,126,87
412435.06362,4265859.44368,2168.93332,122,103,70
412444.29588,4265863.40159,2171.16860,40,36,35
412438.28336,4265863.01222,2170.05055,34,34,34
412445.72417,4265862.89515,2168.84718,122,111,105
412443.10551,4265863.13575,2168.88771,47,29,17
412437.57912,4265863.05492,2171.11355,95,87,84
412436.48203,4265862.47056,2168.95800,23,18,14
412439.53709,4265862.65639,2172.16089,96,70,57
412440.35118,4265863.15259,2171.51714,177,181,180
412437.81029,4265862.75519,2171.19714,64,47,37
412440.49576,4265863.23359,2171.06140,46,44,47
412442.55536,4265863.30567,2170.60046,217,219,214
412442.91148,4265863.34252,2170.57889,223,225,220
412443.67564,4265863.40686,2170.42382,177,181,180
412439.78795,4265863.12647,2170.29425,145,147,146
412442.07720,4265863.25051,2170.04857,190,195,191
412442.63789,4265863.35970,2170.00953,207,208,202
412442.59248,4265863.27498,2169.62937,133,119,108
412446.03317,4265863.52885,2169.27920,182,168,155
412439.77176,4265863.13204,2169.58452,58,43,36
412439.96378,4265863.18989,2169.31218,52,34,30
412439.97888,4265862.74496,2169.20909,13,18,21
412442.21942,4265863.19535,2168.90059,40,25,20
412438.85004,4265863.13037,2169.12198,77,49,35
412437.97480,4265862.88084,2169.23111,180,182,181
412440.69893,4265862.09062,2168.90116,129,120,113
412440.74433,4265862.02482,2168.88369,121,114,108
412439.39386,4265862.27195,2168.91646,71,60,56
412439.24953,4265860.96763,2168.91814,157,150,140
412436.59152,4265862.34182,2169.07271,234,199,117
412440.26913,4265859.68595,2168.96947,115,108,79
412439.58321,4265860.36253,2168.92548,82,80,65
412437.43577,4265862.31140,2168.85761,126,121,89
412438.22955,4265861.39044,2168.85194,106,102,99
412439.51937,4265859.88191,2168.92011,107,102,82
412438.65022,4265860.55462,2168.89555,136,132,123
412439.39869,4265859.81379,2168.90547,45,37,26
412438.00429,4265861.16679,2168.85794,145,136,129
412437.30957,4265861.32793,2168.87865,150,140,105
412437.61085,4265860.98918,2168.87268,89,82,54
412438.57405,4265859.47570,2168.91715,132,124,103
412438.29943,4265859.67274,2168.89160,119,105,79
412436.36172,4265861.54621,2168.84902,114,97,67
412437.60810,4265860.01640,2168.90662,161,139,100
412436.67726,4265860.98523,2168.87349,96,79,51
412437.18639,4265860.26739,2168.88905,153,135,99
412438.10199,4265859.20850,2168.90234,134,124,99
412437.69052,4265859.34353,2168.92124,68,48,23
412437.27229,4265859.59563,2168.90206,148,134,107
412437.45726,4265859.31776,2168.92884,143,125,89
412437.41316,4265859.27913,2168.91425,72,51,20
412437.01978,4265859.02716,2168.92070,201,163,52
412436.95668,4265859.00355,2168.92339,64,46,34
412436.16719,4265859.52493,2168.91341,98,81,55
412436.69666,4265858.71483,2168.95049,109,88,59
412441.28781,4265863.23586,2172.25531,103,97,99
412441.98985,4265863.27948,2170.01451,196,197,191
412441.78499,4265862.34664,2168.91146,151,137,102
412439.44573,4265861.69667,2168.92472,130,121,114
412439.43142,4265861.17657,2168.90394,193,186,178
412437.34378,4265862.87389,2168.82378,156,138,102
412436.58907,4265862.33822,2168.90769,27,19,16
412436.89995,4265861.25330,2168.86471,71,54,34
412437.22900,4265860.72842,2168.84916,111,97,70
412437.02911,4265860.28952,2168.90434,117,93,57
412437.37734,4265859.85240,2168.90434,91,72,42
412437.70705,4265859.23462,2168.93493,87,71,55
412437.31543,4265859.54750,2168.90922,154,140,111
412436.81431,4265859.97216,2168.88611,97,78,48
412436.82894,4265859.16290,2168.90962,157,141,108
412436.84683,4265858.91068,2168.92196,169,155,120
412435.96313,4265859.41008,2168.91870,160,141,108
412444.81674,4265863.53666,2170.88456,135,134,130
412437.70355,4265862.17640,2169.44651,21,11,10
412439.17211,4265859.60704,2168.90407,119,112,84
412439.33826,4265859.33236,2168.92750,100,94,82
412438.30267,4265860.24649,2168.91507,61,58,43
412437.14140,4265861.49547,2168.86329,52,56,31
412438.28680,4265859.75028,2168.89278,111,97,70
412437.23274,4265859.94443,2168.91592,84,63,36
412437.10491,4265860.01520,2168.88261,140,126,99
412436.51195,4265860.59026,2168.86786,136,120,87
412437.17022,4265859.28089,2168.91715,129,121,100
412439.59838,4265863.10270,2170.87956,58,50,37
412439.90390,4265862.49941,2168.95284,6,16,25
412437.86656,4265862.21589,2169.02451,143,136,130
412442.85364,4265863.30443,2169.03011,49,41,38
412438.49162,4265861.48142,2168.89161,89,85,86
412437.71035,4265861.01436,2168.89151,178,171,163
412437.11656,4265859.13360,2168.93938,68,57,39
412436.10913,4265858.96058,2168.93530,182,163,131
412444.20890,4265861.48648,2168.93763,137,124,115
412438.29371,4265859.96862,2168.88722,90,79,59
412439.28312,4265859.99909,2168.90477,133,129,102
412437.80855,4265860.41245,2168.88333,160,147,113
412436.95080,4265860.53616,2168.89165,149,128,85
412438.47666,4265862.94394,2170.56315,16,16,18
412438.57361,4265862.53728,2171.86871,99,68,50
412440.25042,4265863.17846,2171.45735,153,158,161
412440.36708,4265863.14892,2171.53123,164,170,170
412446.71860,4265863.90005,2171.53022,48,40,38
412439.98600,4265863.12514,2170.30212,135,139,140
412441.89117,4265863.25686,2170.19973,188,190,187
412439.94483,4265863.16611,2170.03900,156,158,153
412445.45279,4265863.49066,2169.43700,156,137,120
412440.40206,4265863.18721,2169.48509,147,137,127
412437.72770,4265862.23889,2169.49716,52,47,44
412439.39766,4265863.03367,2169.20660,135,119,106
412439.43249,4265863.14970,2169.04293,73,58,51
412438.18171,4265862.59989,2169.17563,37,18,12
412442.32706,4265860.51327,2168.90418,138,133,127
412440.62564,4265861.05434,2168.87991,156,147,140
412438.01325,4265862.32076,2169.01234,116,105,99
412438.33441,4265862.17459,2168.98934,43,34,35
412440.62864,4265859.86340,2168.95737,116,114,91
412437.62160,4265862.20086,2168.87799,65,57,54
412439.26368,4265860.46582,2168.91847,78,80,59
412439.51850,4265859.95776,2168.90246,97,95,74
412438.41425,4265860.86560,2168.86080,154,149,145
412438.80188,4265860.19876,2168.87274,40,39,34
412438.72879,4265860.12261,2168.87672,132,130,105
412439.72562,4265859.17146,2168.92276,57,53,41
412439.62018,4265859.17576,2168.93015,79,76,61
412438.44251,4265860.03666,2168.89016,89,78,58
